- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
221	-1867.318	-1880.981	-864.273	90.082	1022.145	3981.601
222	-1867.658	-1880.390	-864.722	90.117	1022.691	3981.726
223	-1867.203	-1879.274	-864.268	90.007	1023.000	3982.096
224	-1866.848	-1878.862	-862.976	89.933	1022.979	3982.516
225	-1867.034	-1879.714	-861.992	90.052	1023.257	3982.559
226	-1867.235	-1881.025	-862.345	90.389	1023.830	3982.481
227	-1867.001	-1881.436	-863.796	90.815	1024.162	3982.895
228	-1866.430	-1880.595	-865.110	90.918	1023.928	3983.330
229	-1866.167	-1879.447	-865.192	90.565	1023.379	3982.880
230	-1866.588	-1878.988	-864.513	90.249	1023.117	3981.917
231	-1866.801	-1879.307	-864.600	90.443	1023.306	3981.465
232	-1866.305	-1879.961	-865.443	90.944	1023.422	3981.694
233	-1866.011	-1880.539	-865.263	91.180	1023.246	3981.995
234	-1866.462	-1880.788	-863.889	90.922	1023.216	3982.041
235	-1867.198	-1880.546	-863.231	90.497	1023.533	3982.269
236	-1867.528	-1879.724	-864.322	90.260	1023.944	3982.843
237	-1867.181	-1878.809	-865.695	90.249	1024.051	3983.054
238	-1867.004	-1878.829	-865.454	90.425	1023.724	3982.796
239	-1867.491	-1880.093	-863.468	90.751	1023.339	3982.924
240	-1867.822	-1881.561	-861.357	91.055	1023.359	3983.612
241	-1867.343	-1881.799	-860.597	90.953	1023.649	3983.878
242	-1866.685	-1880.456	-861.405	90.375	1023.704	3983.061
243	-1867.033	-1878.793	-863.177	89.816	1023.404	3981.820
244	-1867.969	-1878.443	-864.870	89.792	1023.128	3981.335
245	-1867.821	-1879.710	-865.382	90.306	1023.137	3981.726
246	-1866.682	-1881.198	-864.549	90.646	1023.363	3982.313
247	-1866.224	-1881.397	-862.956	90.440	1023.819	3982.643
248	-1866.999	-1880.441	-861.569	90.330	1024.413	3982.322
249	-1867.842	-1879.562	-861.865	90.711	1024.510	3981.145
250	-1867.777	-1879.349	-864.316	91.148	1023.639	3980.132
251	-1867.176	-1879.519	-867.141	91.287	1022.474	3980.448
252	-1866.830	-1879.846	-867.966	91.218	1021.926	3981.779
253	-1867.098	-1880.370	-866.325	91.143	1021.955	3983.283
254	-1867.407	-1880.807	-863.885	91.216	1022.114	3984.562
255	-1866.862	-1880.618	-862.450	91.381	1022.266	3985.080
256	-1866.046	-1879.849	-862.262	91.432	1022.472	3984.495
257	-1866.288	-1879.218	-862.896	91.307	1022.500	3983.474
258	-1867.141	-1879.249	-864.143	91.293	1022.235	3982.741
259	-1867.295	-1879.866	-865.554	91.452	1022.103	3982.593
260	-1866.735	-1880.445	-866.042	91.465	1022.320	3983.000
261	-1866.511	-1880.391	-864.527	91.388	1022.468	3983.767
262	-1867.051	-1879.833	-861.617	91.682	1022.257	3985.079
263	-1867.648	-1879.491	-859.813	92.395	1021.975	3987.081
264	-1867.708	-1879.811	-860.824	92.891	1022.035	3988.842
265	-1867.230	-1880.365	-863.621	92.706	1022.443	3988.907
266	-1866.801	-1880.500	-865.684	92.315	1022.818	3986.820
267	-1867.226	-1880.280	-865.656	92.265	1022.866	3983.881
268	-1867.625	-1880.221	-863.979	92.262	1022.673	3981.965
269	-1866.749	-1880.356	-862.169	91.859	1022.454	3981.775
270	-1865.670	-1880.299	-861.664	91.136	1022.434	3982.376
271	-1865.798	-1879.987	-862.496	90.620	1022.789	3982.523
272	-1866.573	-1879.781	-863.902	90.594	1023.190	3982.013
273	-1866.918	-1879.915	-865.529	90.907	1023.199	3981.459
274	-1866.793	-1880.122	-866.906	91.290	1022.936	3981.208
275	-1866.719	-1880.048	-866.958	91.364	1022.737	3980.886
276	-1866.879	-1879.752	-865.260	90.874	1022.554	3980.283
277	-1867.127	-1879.531	-863.115	89.947	1022.227	3979.824
278	-1867.054	-1879.663	-862.197	89.192	1021.981	3979.895
279	-1866.626	-1880.109	-862.775	89.361	1022.033	3980.290
280	-1866.622	-1880.427	-863.974	90.364	1022.276	3980.495
281	-1867.178	-1880.240	-864.817	91.393	1022.468	3980.333
282	-1867.381	-1879.809	-864.762	91.829	1022.137	3980.207
283	-1866.857	-1879.716	-863.735	91.581	1021.150	3980.419
284	-1866.374	-1880.073	-862.214	90.957	1020.374	3980.725
285	-1866.566	-1880.425	-860.929	90.357	1020.300	3980.765
286	-1867.070	-1880.377	-860.537	90.090	1020.230	3980.648
287	-1867.442	-1880.036	-861.852	90.267	1019.694	3980.594
288	-1867.523	-1879.801	-864.737	90.683	1019.149	3980.418
289	-1867.314	-1879.864	-866.906	91.056	1019.191	3980.135
290	-1867.306	-1879.942	-866.125	91.234	1019.639	3979.985
291	-1867.233	-1879.653	-863.707	91.378	1019.822	3979.787
292	-1866.642	-1879.520	-862.467	91.643	1019.710	3979.572
293	-1866.397	-1880.046	-862.694	91.924	1019.803	3979.678
294	-1866.742	-1880.583	-864.048	92.005	1020.079	3979.848
295	-1867.137	-1880.342	-866.081	91.873	1020.039	3979.640
296	-1867.013	-1879.651	-867.216	91.809	1019.490	3979.309
297	-1866.542	-1879.419	-866.411	91.902	1019.046	3979.272
298	-1866.676	-1879.955	-864.496	91.848	1019.628	3979.447
299	-1866.975	-1880.552	-862.706	91.497	1020.991	3979.621
300	-1866.881	-1880.485	-861.804	90.986	1022.103	3979.760
301	-1867.100	-1879.949	-862.045	90.703	1022.523	3979.987
302	-1867.508	-1879.608	-863.154	91.153	1022.269	3980.202
303	-1867.463	-1879.727	-864.318	92.146	1021.667	3979.955
304	-1867.237	-1880.004	-864.435	92.664	1021.322	3979.392
305	-1867.178	-1880.073	-863.163	92.064	1021.453	3979.181
306	-1866.971	-1879.822	-861.776	90.870	1021.757	3979.555
307	-1866.527	-1879.673	-861.893	89.998	1021.934	3980.290
308	-1866.465	-1879.863	-863.072	89.917	1021.934	3980.794
309	-1866.570	-1879.865	-864.002	90.360	1021.875	3980.744
310	-1866.396	-1879.488	-864.508	90.644	1021.923	3980.661
311	-1866.409	-1879.429	-865.087	90.604	1022.013	3981.141
312	-1866.786	-1880.019	-865.495	90.550	1021.909	3981.778
313	-1866.910	-1880.534	-865.167	90.660	1021.786	3981.739
314	-1866.495	-1880.245	-864.010	90.863	1022.083	3981.130
315	-1866.274	-1879.496	-862.811	91.036	1022.779	3980.681
316	-1866.615	-1879.254	-862.443	90.933	1023.254	3980.473
317	-1867.033	-1879.813	-863.119	90.453	1022.823	3980.303
318	-1867.256	-1880.480	-864.203	89.831	1021.899	3980.329
319	-1867.147	-1880.429	-864.672	89.363	1021.776	3980.661
320	-1866.846	-1879.785	-864.177	89.151	1022.544	3981.158
321	-1867.023	-1879.418	-863.126	89.184	1023.038	3981.519
322	-1867.413	-1879.636	-862.191	89.606	1022.807	3981.124
323	-1867.251	-1879.955	-862.180	90.317	1022.259	3979.483
324	-1866.916	-1880.049	-863.383	90.749	1021.706	3977.527
325	-1867.053	-1880.123	-865.148	90.521	1021.204	3976.619
326	-1867.387	-1880.350	-866.426	89.882	1020.822	3976.754
327	-1867.294	-1880.392	-866.156	89.232	1020.735	3977.323
328	-1866.976	-1879.993	-864.276	88.813	1021.023	3978.381
329	-1866.817	-1879.604	-862.290	88.934	1021.320	3980.034
330	-1866.723	-1879.834	-861.723	89.677	1021.245	3981.513
331	-1866.741	-1880.554	-862.779	90.371	1020.858	3981.906
332	-1866.793	-1880.902	-864.555	90.280	1020.393	3981.382
333	-1866.741	-1880.418	-865.659	89.781	1019.988	3980.828
334	-1866.856	-1879.596	-865.199	89.729	1019.806	3980.930
335	-1867.202	-1879.267	-863.711	90.153	1019.919	3981.529
336	-1867.301	-1879.767	-862.503	90.558	1020.144	3981.761
337	-1866.933	-1880.535	-862.350	90.737	1020.223	3981.403
338	-1866.795	-1880.750	-863.286	90.641	1020.238	3981.098
