- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
388	-1866.543	-1880.165	-865.908	86.602	1015.294	3978.465
389	-1866.455	-1880.563	-864.242	87.309	1015.208	3978.549
390	-1866.522	-1880.262	-862.773	87.086	1015.301	3977.957
391	-1866.799	-1879.514	-862.498	86.581	1015.277	3977.329
392	-1867.022	-1879.097	-863.613	86.389	1014.953	3977.640
393	-1866.963	-1879.466	-865.623	86.684	1014.626	3978.509
394	-1866.878	-1880.174	-866.965	87.133	1014.740	3978.839
395	-1867.089	-1880.476	-866.202	87.393	1015.235	3978.522
396	-1867.241	-1880.268	-863.843	87.555	1015.793	3978.308
397	-1866.827	-1880.117	-861.710	87.664	1016.268	3978.444
398	-1866.183	-1880.324	-861.228	87.659	1016.409	3978.609
399	-1866.011	-1880.515	-862.300	87.826	1016.087	3978.803
400	-1866.373	-1880.450	-863.694	88.210	1015.777	3979.181
401	-1866.732	-1880.336	-864.680	88.015	1015.983	3979.639
402	-1866.730	-1880.294	-864.976	86.945	1016.410	3979.823
403	-1866.463	-1880.330	-864.069	86.026	1016.299	3979.466
404	-1866.301	-1880.394	-862.382	85.910	1015.777	3978.878
405	-1866.647	-1880.408	-861.471	86.308	1015.671	3978.628
406	-1867.203	-1880.335	-862.428	86.851	1016.033	3978.664
407	-1867.357	-1880.164	-864.730	86.796	1016.168	3978.566
408	-1867.169	-1879.941	-866.532	85.850	1015.952	3978.362
