- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
326	-1867.197	-1880.282	-864.641	97.358	1027.849	3985.315
327	-1867.509	-1880.460	-863.116	97.634	1027.408	3985.157
328	-1867.453	-1880.136	-861.975	97.367	1027.051	3984.935
329	-1867.126	-1879.657	-861.902	97.152	1027.345	3985.081
330	-1867.017	-1879.428	-862.619	97.471	1028.068	3985.412
331	-1866.938	-1879.494	-863.477	98.182	1028.494	3985.556
332	-1866.639	-1879.718	-863.925	98.693	1028.172	3985.191
333	-1866.343	-1879.891	-863.625	98.490	1027.473	3984.066
334	-1866.248	-1879.873	-862.765	97.862	1027.088	3982.479
335	-1866.419	-1879.700	-862.046	97.566	1027.214	3981.547
336	-1866.686	-1879.520	-862.125	97.736	1027.646	3981.984
337	-1866.777	-1879.497	-863.157	97.935	1028.098	3983.116
338	-1866.725	-1879.635	-864.567	98.079	1028.402	3983.942
339	-1866.830	-1879.787	-865.305	98.393	1028.451	3984.209
340	-1867.075	-1879.802	-864.957	98.673	1027.994	3984.260
341	-1867.077	-1879.690	-864.186	98.533	1027.039	3984.387
342	-1866.829	-1879.602	-863.691	98.356	1026.180	3984.512
343	-1866.729	-1879.624	-863.395	98.761	1026.029	3984.487
344	-1866.832	-1879.668	-863.066	99.361	1026.392	3984.456
345	-1866.804	-1879.692	-863.029	99.344	1026.666	3984.384
346	-1866.516	-1879.748	-863.609	98.835	1026.859	3984.063
347	-1866.340	-1879.799	-864.272	98.559	1027.357	3983.637
348	-1866.598	-1879.797	-864.072	98.593	1027.917	3983.286
349	-1866.947	-1879.807	-862.830	98.420	1028.050	3983.049
350	-1866.933	-1879.867	-861.639	97.745	1027.780	3982.910
351	-1866.689	-1879.909	-861.732	97.104	1027.375	3982.850
352	-1866.704	-1879.874	-862.935	97.273	1027.121	3982.914
353	-1867.218	-1879.786	-864.063	98.072	1027.265	3983.215
354	-1867.769	-1879.663	-864.378	98.637	1027.758	3983.649
355	-1867.601	-1879.560	-864.007	98.673	1028.166	3983.715
356	-1866.800	-1879.603	-863.441	98.585	1028.276	3982.979
357	-1866.282	-1879.756	-862.922	98.686	1028.345	3981.957
358	-1866.377	-1879.787	-862.495	98.911	1028.539	3981.916
359	-1866.581	-1879.538	-862.610	98.937	1028.618	3983.270
360	-1866.583	-1879.222	-863.593	98.640	1028.358	3984.714
361	-1866.521	-1879.243	-864.727	98.399	1027.853	3984.542
362	-1866.456	-1879.594	-864.916	98.593	1027.270	3982.974
363	-1866.431	-1879.857	-864.037	98.995	1026.832	3981.767
364	-1866.561	-1879.830	-863.083	99.017	1026.596	3982.023
365	-1866.780	-1879.695	-862.958	98.252	1026.507	3983.221
366	-1867.054	-1879.633	-863.386	96.975	1026.600	3984.016
367	-1867.393	-1879.656	-863.686	96.187	1026.869	3983.926
368	-1867.433	-1879.726	-863.812	96.345	1027.037	3983.635
369	-1866.976	-1879.852	-863.936	97.001	1026.926	3983.755
370	-1866.553	-1879.997	-863.888	97.499	1026.784	3983.824
371	-1866.665	-1880.089	-863.390	97.508	1026.822	3983.147
372	-1866.999	-1880.039	-862.592	97.279	1027.088	3982.099
373	-1866.954	-1879.748	-862.243	97.243	1027.429	3981.683
374	-1866.476	-1879.423	-862.778	97.347	1027.433	3982.266
375	-1866.080	-1879.535	-863.644	97.283	1026.875	3983.219
376	-1866.400	-1879.988	-864.187	97.316	1026.191	3983.527
377	-1867.136	-1880.158	-864.173	97.718	1025.852	3982.923
378	-1867.357	-1879.887	-863.639	98.204	1025.921	3982.271
379	-1867.007	-1879.491	-863.056	98.185	1026.260	3982.143
380	-1866.746	-1879.272	-863.118	97.526	1026.520	3982.230
381	-1866.868	-1879.440	-863.649	96.844	1026.478	3982.165
382	-1867.301	-1879.854	-863.931	96.745	1026.442	3982.145
383	-1867.446	-1879.856	-864.237	97.088	1026.670	3982.633
384	-1866.781	-1879.482	-864.990	97.341	1026.901	3983.476
385	-1866.222	-1879.477	-864.816	97.320	1026.952	3983.968
386	-1866.322	-1879.870	-863.423	97.054	1027.032	3983.764
387	-1866.612	-1880.132	-862.488	96.629	1027.262	3983.214
388	-1866.783	-1880.100	-862.613	96.404	1027.343	3982.706
389	-1866.768	-1879.852	-863.063	96.550	1027.168	3982.396
390	-1866.797	-1879.541	-863.418	96.888	1027.093	3982.360
391	-1866.861	-1879.456	-863.569	97.292	1027.310	3982.849
392	-1866.739	-1879.647	-863.662	97.686	1027.623	3983.895
393	-1866.813	-1879.849	-863.543	97.732	1027.707	3984.718
394	-1867.218	-1879.968	-862.782	97.337	1027.517	3984.701
395	-1867.333	-1880.028	-862.108	97.127	1027.431	3984.167
396	-1866.842	-1879.802	-862.551	97.593	1027.658	3983.667
397	-1866.236	-1879.380	-863.547	98.252	1027.966	3983.425
398	-1866.298	-1879.304	-863.871	98.417	1028.039	3983.312
399	-1866.631	-1879.601	-864.161	98.092	1027.602	3983.231
400	-1866.323	-1879.951	-865.008	97.488	1026.735	3983.477
401	-1865.912	-1880.085	-864.786	96.843	1026.020	3984.043
402	-1865.970	-1879.913	-863.256	96.557	1025.864	3984.089
403	-1866.510	-1879.637	-862.387	96.822	1026.326	3983.167
404	-1867.191	-1879.453	-862.821	97.437	1027.054	3982.321
405	-1867.300	-1879.377	-863.801	98.038	1027.400	3982.702
406	-1866.991	-1879.490	-864.764	98.349	1027.179	3983.594
407	-1866.903	-1879.808	-864.951	98.175	1026.800	3983.673
408	-1866.945	-1880.064	-864.033	97.630	1026.599	3983.192
