- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
258	-1842.391	-1832.547	-2789.741	833.740	-2419.108	-386.967
259	-1843.678	-1832.247	-2789.585	834.070	-2419.473	-387.315
260	-1844.096	-1832.075	-2789.491	834.124	-2419.916	-387.875
261	-1843.488	-1832.313	-2789.619	833.937	-2419.922	-388.249
262	-1842.932	-1832.837	-2789.968	833.576	-2419.665	-388.313
263	-1842.950	-1833.172	-2789.927	833.153	-2419.422	-388.094
264	-1842.607	-1832.910	-2788.869	832.693	-2419.085	-387.463
265	-1841.462	-1832.244	-2787.308	832.371	-2418.485	-386.636
266	-1840.828	-1831.838	-2786.503	832.537	-2417.777	-386.284
267	-1841.849	-1832.119	-2787.251	833.161	-2417.271	-386.631
268	-1843.607	-1832.778	-2788.984	833.610	-2417.194	-387.396
269	-1844.468	-1833.168	-2790.522	833.519	-2417.533	-388.155
270	-1844.136	-1832.999	-2791.251	833.269	-2418.001	-388.366
271	-1843.534	-1832.544	-2791.191	833.300	-2418.340	-387.898
272	-1843.267	-1832.258	-2790.491	833.551	-2418.614	-387.214
273	-1842.754	-1832.270	-2789.346	833.594	-2419.026	-386.852
274	-1841.541	-1832.338	-2788.428	833.218	-2419.505	-386.954
275	-1840.548	-1832.253	-2788.643	832.837	-2419.780	-387.429
276	-1841.085	-1832.125	-2790.099	833.058	-2419.729	-388.192
277	-1842.852	-1832.227	-2791.899	833.691	-2419.495	-388.859
278	-1844.144	-1832.564	-2793.118	834.006	-2419.246	-388.743
279	-1843.936	-1832.695	-2793.376	833.786	-2419.086	-387.767
280	-1842.851	-1832.231	-2792.720	833.235	-2419.254	-387.014
281	-1842.027	-1831.399	-2791.648	832.593	-2419.651	-387.386
282	-1841.573	-1830.856	-2790.801	832.160	-2419.880	-388.142
283	-1841.157	-1831.131	-2790.749	832.073	-2419.838	-387.962
284	-1841.202	-1832.152	-2791.685	832.294	-2419.740	-386.918
285	-1842.226	-1833.172	-2792.980	832.776	-2419.848	-386.045
286	-1843.601	-1833.381	-2793.571	833.150	-2420.270	-385.947
287	-1844.128	-1832.632	-2792.887	832.988	-2420.723	-386.355
288	-1843.531	-1831.554	-2791.384	832.367	-2420.838	-386.589
289	-1842.595	-1830.996	-2790.011	832.128	-2420.504	-386.480
290	-1842.144	-1831.370	-2789.381	832.888	-2420.016	-386.473
291	-1842.112	-1832.343	-2789.440	833.704	-2419.730	-386.744
292	-1842.050	-1833.164	-2789.648	833.443	-2419.553	-387.015
293	-1842.059	-1833.326	-2789.553	832.528	-2419.204	-387.173
294	-1842.506	-1832.901	-2789.196	832.080	-2418.840	-387.302
295	-1843.246	-1832.358	-2789.105	832.396	-2418.794	-387.338
296	-1843.601	-1831.999	-2789.510	832.773	-2418.912	-387.082
297	-1843.138	-1831.818	-2789.759	832.591	-2418.935	-386.607
298	-1842.346	-1831.811	-2789.206	831.995	-2418.989	-386.238
299	-1842.141	-1832.027	-2788.308	831.537	-2419.361	-386.169
300	-1842.549	-1832.374	-2788.069	831.593	-2420.097	-386.412
301	-1842.810	-1832.681	-2788.530	832.080	-2420.822	-386.592
302	-1842.697	-1832.814	-2788.957	832.576	-2420.911	-386.328
303	-1842.671	-1832.613	-2789.090	832.776	-2420.124	-385.928
304	-1842.851	-1832.017	-2789.324	832.796	-2418.914	-385.976
305	-1842.780	-1831.383	-2789.839	832.910	-2418.103	-386.381
306	-1842.406	-1831.251	-2790.247	833.054	-2418.224	-386.706
307	-1842.264	-1831.755	-2790.379	833.071	-2418.949	-387.003
308	-1842.610	-1832.483	-2790.435	833.003	-2419.515	-387.436
309	-1842.967	-1832.909	-2790.586	832.937	-2419.530	-387.744
310	-1842.878	-1832.850	-2791.019	833.025	-2419.264	-387.718
311	-1842.571	-1832.482	-2791.730	833.379	-2419.248	-387.555
312	-1842.411	-1832.120	-2792.332	833.768	-2419.508	-387.551
313	-1842.338	-1832.054	-2792.450	833.779	-2419.956	-387.734
314	-1842.181	-1832.231	-2792.140	833.424	-2420.574	-387.923
315	-1842.085	-1832.291	-2791.734	833.150	-2420.773	-387.974
316	-1842.242	-1832.197	-2791.456	833.074	-2419.747	-387.709
317	-1842.624	-1832.256	-2791.354	833.062	-2418.103	-387.199
318	-1843.057	-1832.531	-2791.432	833.226	-2417.458	-387.080
319	-1843.274	-1832.789	-2791.726	833.373	-2418.137	-387.652
320	-1843.111	-1832.825	-2792.006	833.013	-2418.991	-388.200
321	-1842.760	-1832.511	-2791.963	832.170	-2419.242	-388.058
322	-1842.493	-1831.899	-2791.525	831.518	-2419.328	-387.554
323	-1842.364	-1831.413	-2790.775	831.712	-2419.695	-387.392
324	-1842.378	-1831.526	-2789.913	832.540	-2419.817	-387.686
325	-1842.560	-1832.217	-2789.426	833.047	-2419.057	-387.938
326	-1842.867	-1832.932	-2789.723	832.722	-2418.026	-387.682
327	-1843.201	-1833.199	-2790.418	832.177	-2417.709	-386.995
328	-1843.351	-1832.965	-2790.647	832.413	-2418.053	-386.397
329	-1843.271	-1832.433	-2790.112	833.425	-2418.327	-386.286
